arm,framework,variant,endpoint,concurrency,rep,io_ms,rps_mean,rps_stddev,total_requests,lat_mean_ms,lat_p50_ms,lat_p95_ms,lat_p99_ms,lat_max_ms,non2xx,errors,timeouts,throughput_mb,cpu_samples,cpu_mean_pct,cpu_max_pct,mem_mean_mb,mem_max_mb,loop_p99_ms,loop_max_ms,rss_final_mb,link_util_pct,link_speed_mbps
express-plain,express,plain,post,100,5,0,17329.41,333.96,1039691,5.08,4,9,9,320,0,0,0,8.609993495941161,120,98.60833333333333,100.62,39.8215,40.38,17.301503,23.117823,85.0234375,0,0
express-plain,express,plain,post,10,1,0,18496.74,426.73,1109759,0.05,0,1,2,13,0,0,0,9.190364589691162,120,98.70633333333333,100.72,31.031333333333333,32.23,12.673023,16.760831,79.390625,0,0
express-plain,express,plain,post,10,2,0,18263.67,497.63,1095827,0.05,0,1,2,11,0,0,0,9.074902353286744,120,98.65716666666667,100.69,31.281333333333333,31.67,12.525567,15.466495,79.33984375,0,0
express-plain,express,plain,post,10,3,0,18139.2,355.82,1088309,0.06,0,1,3,15,0,0,0,9.013020839691162,120,98.63383333333333,100.68,31.568333333333335,31.88,12.632063,16.662527,79.39453125,0,0
express-plain,express,plain,post,10,4,0,18231,421.52,1093846,0.06,0,1,2,11,0,0,0,9.05791015625,120,99.43383333333334,100.71,30.62,31.16,12.632063,16.613375,79.4296875,0,0
express-plain,express,plain,post,10,5,0,18217.34,387.56,1093018,0.06,0,1,3,9,0,0,0,9.051302089691163,120,98.66483333333333,100.67,30.323999999999998,30.63,12.574719,16.515071,79.36328125,0,0
express-plain,express,plain,post,500,1,0,15862.67,229.87,951734,31.03,31,38,39,5202,0,0,0,7.88134765625,120,98.587,100.63,55.70433333333333,56.55,39.813119,50.233343,98.5859375,0,0
express-plain,express,plain,post,500,2,0,16007.4,235.62,960401,30.73,30,37,37,5228,0,0,0,7.953092451095581,120,98.5565,100.6,54.0845,54.64,37.552127,44.236799,95.453125,0,0
express-plain,express,plain,post,500,3,0,16180.8,198.19,970825,30.43,30,36,37,6783,0,0,0,8.0396484375,120,98.6105,100.65,57.1885,57.69,34.078719,37.093375,98.61328125,0,0
express-plain,express,plain,post,500,4,0,16173.47,436.39,970341,30.44,30,36,36,7534,0,0,0,8.035546875,120,98.61083333333333,100.64,56.31966666666667,56.88,34.701311,37.650431,97.7578125,0,0
express-plain,express,plain,post,500,5,0,16218.6,296.02,973060,30.35,30,36,37,4113,0,0,0,8.05751953125,120,98.57183333333333,100.61,55.14183333333333,55.58,32.276479,38.862847,97.4765625,0,0
express-zod,express,zod,get,100,1,0,14704.94,159.06,882241,6.47,6,10,10,326,0,0,0,173.2,120,98.551,100.63,36.42966666666667,37.17,16.547839,20.004863,82.38671875,0,0
express-zod,express,zod,get,100,2,0,14718.54,180.36,883079,6.48,6,10,10,22,0,0,0,173.3625,120,98.535,100.57,36.4695,37.26,18.350079,21.577727,81.99609375,0,0
express-zod,express,zod,get,100,3,0,14673.34,198.53,880361,6.49,6,10,10,134,0,0,0,172.82708333969117,120,98.55133333333333,100.56,36.986666666666665,37.77,18.530303,25.083903,82.23046875,0,0
express-zod,express,zod,get,100,4,0,14660.94,185,879625,6.49,6,10,10,378,0,0,0,172.68125,120,98.5605,100.53,36.52883333333333,37.23,18.595839,20.873215,82.43359375,0,0
express-zod,express,zod,get,100,5,0,14786.94,294.41,887195,6.34,6,10,11,247,0,0,0,174.17083333969117,120,98.54916666666666,100.59,36.698166666666665,37.81,18.251775,19.841023,81.99609375,0,0
express-zod,express,zod,get,10,1,0,14853.6,254.68,891207,0.06,0,0,3,11,0,0,0,174.96041666984559,120,98.5545,100.53,30.846166666666665,32.19,12.582911,18.841599,78.078125,0,0
express-zod,express,zod,get,10,2,0,14672.94,247.51,880353,0.06,0,1,3,9,0,0,0,172.82291666984557,120,98.52616666666667,100.56,31.000166666666665,31.65,12.599295,13.869055,78.03515625,0,0
express-zod,express,zod,get,10,3,0,14757.74,231.33,885450,0.06,0,0,3,7,0,0,0,173.825,120,98.55166666666666,100.57,30.650833333333335,31.19,12.607487,16.048127,78.39453125,0,0
express-zod,express,zod,get,10,4,0,14156.54,496.1,849361,0.06,0,1,3,7,0,0,0,166.74791666984558,120,98.60916666666667,100.64,31.3425,31.96,12.730367,15.409151,77.75390625,0,0
express-zod,express,zod,get,10,5,0,14790.54,261.55,887397,0.06,0,0,3,9,0,0,0,174.20833333969117,120,99.28791666666666,100.54,30.747833333333332,31.48,12.689407,14.123007,78,0,0
express-zod,express,zod,get,500,1,0,13877.34,198.39,832592,35.53,35,41,41,7136,0,0,0,163.45,120,98.53666666666666,100.61,51.6085,52.27,39.321599,41.222143,93.98046875,0,0
express-zod,express,zod,get,500,2,0,13606.94,322.47,816377,36.26,36,42,46,6479,0,0,0,160.26458333969117,120,98.58783333333334,100.65,51.9735,52.81,44.597247,45.940735,94.08203125,0,0
express-zod,express,zod,get,500,3,0,13416,282.75,804921,36.75,36,42,42,5758,0,0,0,158.01458333969117,120,98.58116666666666,100.59,51.84133333333333,53.3,40.992767,52.887551,94.09375,0,0
express-zod,express,zod,get,500,4,0,13627.74,168.9,817625,36.2,36,42,42,5935,0,0,0,160.5125,120,98.578,100.63,51.315666666666665,52.22,42.303487,45.055999,94.0234375,0,0
express-zod,express,zod,get,500,5,0,13608.4,171.35,816488,36.24,36,42,42,6814,0,0,0,160.28958333969115,120,98.60916666666667,100.64,50.53666666666667,51.31,38.961151,41.123839,93.19921875,0,0
express-zod,express,zod,post,100,1,0,16082.4,272.25,964935,5.91,5,10,11,217,0,0,0,7.9904296875,120,98.58016666666667,100.61,38.41833333333334,39.22,18.055167,23.576575,83.52734375,0,0
express-zod,express,zod,post,100,2,0,16186.4,278,971151,5.88,5,10,11,320,0,0,0,8.042024745941163,120,98.59266666666667,100.58,37.08083333333333,37.58,15.818751,27.197439,83.34765625,0,0
express-zod,express,zod,post,100,3,0,16037.74,557.46,962274,5.95,5,10,11,231,0,0,0,7.96806640625,120,98.60366666666667,100.61,37.13283333333333,37.46,17.334271,21.102591,82.86328125,0,0
express-zod,express,zod,post,100,4,0,16142.8,317.37,968542,5.88,5,10,10,211,0,0,0,8.020638027191161,120,98.6005,100.66,38.924,39.96,17.924095,23.609343,83.9921875,0,0
express-zod,express,zod,post,100,5,0,16110.8,279.71,966642,5.9,5,10,10,297,0,0,0,8.005045576095581,120,98.592,100.58,37.791666666666664,39.6,18.087935,23.560191,84.46484375,0,0
express-zod,express,zod,post,10,1,0,16732.2,331.22,1003939,0.06,0,1,3,8,0,0,0,8.313671884536744,120,99.37858333333334,100.57,31.547583333333332,31.99,12.861439,15.474687,80.08984375,0,0
express-zod,express,zod,post,10,2,0,16796.6,434.78,1007764,0.06,0,1,3,8,0,0,0,8.3453125,120,98.61,100.65,31.11916666666667,31.66,12.795903,14.606335,79.87109375,0,0
express-zod,express,zod,post,10,3,0,16991.94,347.35,1019531,0.06,0,1,3,14,0,0,0,8.44287109375,120,98.63733333333333,100.66,31.176166666666667,31.97,12.746751,16.195583,80.2265625,0,0
express-zod,express,zod,post,10,4,0,16855.87,413.68,1011269,0.06,0,1,3,14,0,0,0,8.3748046875,120,98.63466666666666,100.69,31.713333333333335,32.8,12.754943,23.085055,80.54296875,0,0
express-zod,express,zod,post,10,5,0,16638,364.42,998285,0.06,0,1,3,9,0,0,0,8.26705729484558,120,98.61816666666667,100.61,31.750833333333333,32.04,12.902399,17.006591,79.55859375,0,0
express-zod,express,zod,post,500,1,0,14816.67,290.02,888946,33.27,33,40,40,5211,0,0,0,7.361328125,120,98.58816666666667,100.67,53.80733333333333,54.34,36.634623,41.713663,95.18359375,0,0
express-zod,express,zod,post,500,2,0,14659.07,181.58,879499,33.61,33,41,41,2553,0,0,0,7.283138027191162,120,98.60116666666667,100.63,53.83433333333333,54.48,35.422207,58.228735,96.50390625,0,0
express-zod,express,zod,post,500,3,0,14753.6,268.29,885215,33.42,33,40,41,6427,0,0,0,7.33046875,120,98.57483333333333,100.62,54.4045,54.95,38.469631,46.202879,95.83984375,0,0
express-zod,express,zod,post,500,4,0,14526.14,234.29,871541,33.9,33,41,41,5650,0,0,0,7.217447919845581,120,98.61433333333333,100.59,54.284333333333336,54.76,38.830079,50.561023,95.796875,0,0
express-zod,express,zod,post,500,5,0,14464.54,297.33,867872,34.06,34,41,41,5173,0,0,0,7.186979169845581,120,98.62183333333333,100.68,53.758,54.23,37.355519,41.943039,95.8828125,0,0
fastify-plain,fastify,plain,get,100,1,0,34847.47,639.75,2090786,2.04,2,2,3,147,0,0,0,408.2125,120,99.031,101.12,34.14933333333333,34.99,12.050431,16.080895,80.78125,0,0
fastify-plain,fastify,plain,get,100,2,0,35985.6,539.32,2159034,2.05,2,2,5,15,0,0,0,421.54583333969117,120,98.98416666666667,101.03,34.49466666666667,35.31,11.935743,17.596415,80.84375,0,0
fastify-plain,fastify,plain,get,100,3,0,35938.81,656.04,2156228,2.05,2,2,5,14,0,0,0,421.0041666698456,120,98.9605,101.14,34.2095,34.97,11.870207,20.463615,80.73046875,0,0
fastify-plain,fastify,plain,get,100,4,0,34973.47,668.71,2098374,2.07,2,3,4,183,0,0,0,409.6916666698456,120,99.71041666666666,101.09,33.95433333333333,34.64,12.165119,19.791871,80.51953125,0,0
fastify-plain,fastify,plain,get,100,5,0,34939.07,950.27,2096252,2.06,2,3,4,171,0,0,0,409.2791666698456,120,99.026,101.05,34.2375,35.22,12.189695,16.441343,80.7109375,0,0
fastify-plain,fastify,plain,get,10,1,0,36880.54,576.61,2212756,0.01,0,0,0,9,0,0,0,432.0375,120,99.09883333333333,101.08,25.705333333333332,26.44,10.182655,15.884287,72.92578125,0,0
fastify-plain,fastify,plain,get,10,2,0,36917.34,542.82,2215144,0.01,0,0,0,8,0,0,0,432.5041666698456,120,99.05366666666667,101.13,25.356333333333332,26.29,10.182655,14.073855,72.94140625,0,0
fastify-plain,fastify,plain,get,10,3,0,36585.6,729.29,2195224,0.01,0,0,0,9,0,0,0,428.6166666698456,120,99.0705,101.16,25.513666666666666,26.7,10.199039,12.156927,72.9296875,0,0
fastify-plain,fastify,plain,get,10,4,0,36058.4,1522.05,2163515,0.01,0,0,0,9,0,0,0,422.4083333396912,120,99.0925,101.19,25.201833333333333,26.1,10.182655,13.795327,72.78125,0,0
fastify-plain,fastify,plain,get,10,5,0,37089.07,561.1,2225227,0.01,0,0,0,9,0,0,0,434.475,120,99.11216666666667,101.13,25.484166666666667,26.22,10.182655,13.082623,73.015625,0,0
fastify-plain,fastify,plain,get,500,1,0,33804.67,351.27,2028346,14.17,14,16,21,3269,0,0,0,396.0333333396912,120,99.07366666666667,101.14,39.514,40.62,21.053439,27.574271,83.01171875,0,0
fastify-plain,fastify,plain,get,500,2,0,34541.2,722.44,2072326,13.98,14,15,20,2657,0,0,0,404.6041666698456,120,98.98883333333333,101.11,39.257333333333335,40.36,22.527999,31.178751,82.83203125,0,0
fastify-plain,fastify,plain,get,500,3,0,34659.07,651.73,2079431,13.89,14,15,20,3121,0,0,0,406.0125,120,99.73558333333334,101.04,39.51075,40.86,21.725183,23.445503,82.89453125,0,0
fastify-plain,fastify,plain,get,500,4,0,33927.87,999.88,2035629,14.39,14,16,20,2505,0,0,0,397.44583333969115,120,98.95883333333333,101.01,39.237,40.05,20.824063,22.872063,82.86328125,0,0
fastify-plain,fastify,plain,get,500,5,0,34731.07,528.06,2083823,13.87,14,15,20,3083,0,0,0,406.87083333969116,120,99.018,101.11,39.375166666666665,40.27,22.183935,22.953983,82.765625,0,0
fastify-plain,fastify,plain,post,100,1,0,52876.27,734.89,3172565,1.32,1,5,5,59,0,0,0,22.94296875,120,99.53816666666667,101.71,38.5155,39.68,14.106623,25.313279,84.453125,0,0
fastify-plain,fastify,plain,post,100,2,0,51431.47,654.03,3085792,1.33,1,5,5,152,0,0,0,22.317708339691162,120,99.3885,101.5,37.926,38.97,14.434303,19.103743,84.46484375,0,0
fastify-plain,fastify,plain,post,100,3,0,51852.8,645.23,3111125,1.33,1,5,5,89,0,0,0,22.499479169845582,120,99.4405,101.7,40.032666666666664,40.91,14.376959,14.704639,85.1171875,0,0
fastify-plain,fastify,plain,post,100,4,0,52569.6,729.07,3154185,1.33,1,5,5,87,0,0,0,22.81276041984558,120,100.23508333333334,101.73,37.60691666666666,39.08,14.114815,19.972095,84.49609375,0,0
fastify-plain,fastify,plain,post,100,5,0,51543.47,596.25,3092545,1.34,1,5,5,86,0,0,0,22.364583339691162,120,99.39733333333334,101.55,38.38366666666667,39.09,14.499839,16.031743,84.98046875,0,0
fastify-plain,fastify,plain,post,10,1,0,54755.2,527.83,3285303,0.02,0,0,0,8,0,0,0,23.75885416984558,120,99.63716666666667,101.68,32.226166666666664,32.75,12.951551,14.180351,81.234375,0,0
fastify-plain,fastify,plain,post,10,2,0,54086.94,1120.65,3245130,0.02,0,0,0,16,0,0,0,23.46770833969116,120,99.65716666666667,101.78,32.57333333333333,32.89,12.771327,17.809407,81.4921875,0,0
fastify-plain,fastify,plain,post,10,3,0,55040.54,580.86,3302340,0.02,0,0,0,8,0,0,0,23.88307291984558,120,99.65083333333334,101.74,32.5115,33.42,12.984319,15.310847,81.6875,0,0
fastify-plain,fastify,plain,post,10,4,0,55114.14,557.1,3306871,0.02,0,0,0,9,0,0,0,23.915364589691162,120,99.639,101.69,31.701,32.13,12.894207,18.497535,80.8671875,0,0
fastify-plain,fastify,plain,post,10,5,0,55037.34,627.46,3302280,0.02,0,0,0,11,0,0,0,23.88203125,120,99.67283333333333,101.73,31.599166666666665,31.97,12.910591,15.802367,81.37109375,0,0
fastify-plain,fastify,plain,post,500,1,0,47153.07,480.36,2829178,10.17,8,16,16,1971,0,0,0,20.4609375,120,99.35066666666667,101.73,51.47716666666667,52.3,21.692415,23.363583,95.4765625,0,0
fastify-plain,fastify,plain,post,500,2,0,48717.87,840.9,2923066,9.85,8,15,15,1535,0,0,0,21.13958333969116,120,99.28233333333334,101.41,47.758,48.53,24.297471,26.411007,91.2265625,0,0
fastify-plain,fastify,plain,post,500,3,0,48207.47,1542.45,2892339,9.94,8,16,16,1845,0,0,0,20.918489589691163,120,99.3265,101.52,51.52016666666667,52.04,25.690111,29.999103,95.39453125,0,0
fastify-plain,fastify,plain,post,500,4,0,46362.67,1051.37,2781760,10.33,8,16,17,2646,0,0,0,20.116927089691163,120,99.34,101.59,49.39683333333333,50.9,22.708223,24.166399,93.69140625,0,0
fastify-plain,fastify,plain,post,500,5,0,49142.4,1020.11,2948490,9.77,8,15,15,2040,0,0,0,21.32265625,120,99.25333333333333,101.5,48.147666666666666,48.66,24.494079,26.198015,90.95703125,0,0
fastify-schema,fastify,schema,get,100,1,0,21704.27,400.86,1302234,4.07,4,4,8,232,0,0,0,254.265625,120,98.69016666666667,100.72,34.81216666666667,35.69,14.327807,20.447231,81.4140625,0,0
fastify-schema,fastify,schema,get,100,2,0,21585.07,343.64,1295055,4.08,4,4,9,163,0,0,0,252.85208333969115,120,98.665,100.68,35.31466666666667,37.01,14.393343,23.068671,81.62109375,0,0
fastify-schema,fastify,schema,get,100,3,0,21616.54,244.05,1296970,4.08,4,4,9,44,0,0,0,253.23125,120,98.71216666666666,100.7,35.174,35.95,14.417919,25.395199,81.68359375,0,0
fastify-schema,fastify,schema,get,100,4,0,21425.87,742.78,1285588,4.13,4,5,9,220,0,0,0,251.00416666984557,120,98.6895,100.73,34.631166666666665,35.32,14.368767,20.840447,81.32421875,0,0
fastify-schema,fastify,schema,get,100,5,0,21704.54,368.55,1302215,4.08,4,4,9,301,0,0,0,254.253125,120,98.68883333333333,100.68,35.286833333333334,36.03,14.360575,20.643839,81.6328125,0,0
fastify-schema,fastify,schema,get,10,1,0,22215.47,416.08,1332901,0.01,0,0,0,12,0,0,0,260.2416666698456,120,98.75683333333333,100.8,32.88816666666666,34.27,10.289151,15.073279,81.546875,0,0
fastify-schema,fastify,schema,get,10,2,0,21877.34,553.22,1312545,0.01,0,0,0,13,0,0,0,256.28645833969114,120,99.54058333333333,100.79,33.49175,34.91,10.305535,12.509183,81.76171875,0,0
fastify-schema,fastify,schema,get,10,3,0,22210.94,313.51,1332621,0.01,0,0,0,9,0,0,0,260.2052083396912,120,98.73283333333333,100.73,33.66883333333333,35.04,10.272767,13.344767,81.8671875,0,0
fastify-schema,fastify,schema,get,10,4,0,22342.67,243.54,1340509,0.01,0,0,0,9,0,0,0,261.7260416698456,120,98.74766666666666,100.78,33.56483333333333,34.87,10.313727,11.452415,81.42578125,0,0
fastify-schema,fastify,schema,get,10,5,0,22157.34,260.61,1329376,0.01,0,0,0,8,0,0,0,259.56145833969117,120,98.75133333333333,100.74,32.75516666666667,34.4,10.272767,14.303231,81.65234375,0,0
fastify-schema,fastify,schema,get,500,1,0,21512.8,354.74,1290739,22.74,22,24,30,4272,0,0,0,252.01875,120,98.66816666666666,100.67,40.64333333333333,41.45,33.751039,35.061759,84.0703125,0,0
fastify-schema,fastify,schema,get,500,2,0,20874.67,439.16,1252451,23.47,23,25,31,3957,0,0,0,244.53958333969115,120,98.62933333333334,100.61,40.35816666666667,41.52,34.439167,36.012031,83.97265625,0,0
fastify-schema,fastify,schema,get,500,3,0,21471.74,353.97,1288271,22.86,23,26,30,3920,0,0,0,251.53125,120,98.65533333333333,100.69,40.18516666666667,40.87,34.177023,34.766847,83.91015625,0,0
fastify-schema,fastify,schema,get,500,4,0,21311.2,670.72,1278649,23.13,23,25,31,3715,0,0,0,249.64895833969115,120,99.43775,100.76,40.48866666666667,41.24,34.537471,35.291135,83.8515625,0,0
fastify-schema,fastify,schema,get,500,5,0,21246.94,344.16,1274831,23.21,23,24,30,4575,0,0,0,248.90833333969115,120,98.65166666666667,100.73,40.17466666666667,40.95,33.062911,34.996223,83.76171875,0,0
fastify-schema,fastify,schema,post,100,1,0,48111.47,695.28,2886533,1.39,1,5,6,169,0,0,0,20.874739589691163,120,99.40483333333333,101.55,38.55866666666667,39.19,14.180351,15.884287,85.640625,0,0
fastify-schema,fastify,schema,post,100,2,0,46980.27,1355.79,2818867,1.42,1,5,6,64,0,0,0,20.386197919845582,120,99.5145,101.68,39.3725,39.95,14.737407,19.152895,85.32421875,0,0
fastify-schema,fastify,schema,post,100,3,0,46681.07,670.41,2800769,1.42,1,5,6,107,0,0,0,20.255208339691162,120,100.12175,106.22,39.87708333333333,40.82,14.589951,16.531455,85.42578125,0,0
fastify-schema,fastify,schema,post,100,4,0,46837.34,793.84,2810241,1.43,1,5,6,97,0,0,0,20.323958339691163,120,99.37966666666667,101.46,38.73016666666667,39.68,14.721023,15.876095,85.4375,0,0
fastify-schema,fastify,schema,post,100,5,0,47770.14,723.03,2866316,1.39,1,5,6,81,0,0,0,20.729947919845582,120,99.43883333333333,101.56,37.528,38.58,14.286847,15.351807,85.82421875,0,0
fastify-schema,fastify,schema,post,10,1,0,51285.87,681.32,3077162,0.02,0,0,0,8,0,0,0,22.254427089691163,120,99.63283333333334,101.74,33.652,34.5,12.402687,14.737407,82.50390625,0,0
fastify-schema,fastify,schema,post,10,2,0,51317.34,761.09,3079135,0.02,0,0,0,12,0,0,0,22.268229169845583,120,99.5895,101.62,32.05433333333333,32.64,12.476415,20.332543,82.546875,0,0
fastify-schema,fastify,schema,post,10,3,0,50945.07,695.9,3056791,0.02,0,0,0,9,0,0,0,22.105989589691163,120,99.65283333333333,101.74,34.464,34.72,12.779519,14.237695,82.9921875,0,0
fastify-schema,fastify,schema,post,10,4,0,50765.87,685.48,3045872,0.02,0,0,0,7,0,0,0,22.027864589691163,120,99.59183333333334,101.64,33.022,34.14,12.951551,14.721023,82.4921875,0,0
fastify-schema,fastify,schema,post,10,5,0,50596.8,687.39,3035653,0.02,0,0,0,13,0,0,0,21.95338541984558,120,99.57966666666667,101.63,32.99316666666667,33.37,12.959743,18.202623,83.03515625,0,0
fastify-schema,fastify,schema,post,500,1,0,43255.47,615.8,2595335,11.03,9,18,18,1783,0,0,0,18.76848958969116,120,99.16483333333333,101.31,51.89533333333333,52.86,23.904255,31.588351,95.12890625,0,0
fastify-schema,fastify,schema,post,500,2,0,44802.14,912.73,2688118,10.59,9,17,17,2128,0,0,0,19.44140625,120,99.219,101.3,53.052166666666665,53.59,21.839871,27.623423,95.8203125,0,0
fastify-schema,fastify,schema,post,500,3,0,43674.67,677.41,2620533,10.87,9,17,18,2176,0,0,0,18.951562509536743,120,99.24016666666667,101.4,51.760666666666665,52.6,23.478271,31.571967,94.51953125,0,0
fastify-schema,fastify,schema,post,500,4,0,43531.74,654.1,2611692,10.91,9,17,18,2239,0,0,0,18.88671875,120,99.23633333333333,101.36,54.013333333333335,54.62,23.379967,28.344319,96.57421875,0,0
fastify-schema,fastify,schema,post,500,5,0,45682.14,767.29,2740872,10.36,9,16,16,2452,0,0,0,19.82213541984558,120,99.2735,101.43,52.62883333333333,53.61,21.807103,29.016063,96.22265625,0,0
