arm,framework,variant,endpoint,concurrency,rep,io_ms,rps_mean,rps_stddev,total_requests,lat_mean_ms,lat_p50_ms,lat_p95_ms,lat_p99_ms,lat_max_ms,non2xx,errors,timeouts,throughput_mb,cpu_samples,cpu_mean_pct,cpu_max_pct,mem_mean_mb,mem_max_mb,loop_p99_ms,loop_max_ms,rss_final_mb,link_util_pct,link_speed_mbps
express-plain,express,plain,post,100,1,5,13574.14,242.55,814422,6.93,7,10,11,51,0,0,0,6.744596357345581,120,84.89633333333333,87.86,35.994,36.7,15.187967,18.939903,82.73828125,0,0
express-plain,express,plain,post,100,2,5,13550.67,222.06,813018,6.93,6,10,11,45,0,0,0,6.732877607345581,120,85.97983333333333,89.69,37.63966666666666,37.99,15.392767,18.415615,82.84765625,0,0
express-plain,express,plain,post,100,3,5,13590,208.5,815368,6.92,7,10,11,26,0,0,0,6.752213544845581,120,84.02366666666667,87.17,37.88033333333333,39.33,15.212543,19.267583,83.5859375,0,0
express-plain,express,plain,post,100,4,5,13614.8,218.63,816867,6.91,7,10,11,48,0,0,0,6.7642578125,120,84.21816666666666,86.95,37.47833333333333,38.48,15.433727,25.673727,83.12109375,0,0
express-plain,express,plain,post,100,5,5,13567.34,245.45,814052,6.94,7,10,11,20,0,0,0,6.7416015625,120,84.2465,87.5,37.56216666666667,38.43,15.319039,20.905983,83.44140625,0,0
express-zod,express,zod,get,100,1,50,1952.25,25.07,117135,50.72,51,53,54,62,0,0,0,22.99427083969116,120,18.17,21.13,32.26733333333333,32.97,12.386303,20.971519,79.234375,0,0
express-zod,express,zod,get,100,2,50,1950.94,24.11,117056,50.76,51,53,54,62,0,0,0,22.979947919845582,120,18.446666666666665,20.94,33.11116666666667,33.99,12.345343,15.736831,79.83984375,0,0
express-zod,express,zod,get,100,3,50,1957.22,21.79,117433,50.6,50,53,54,61,0,0,0,23.0546875,120,17.805333333333333,21.18,33.47416666666667,34.37,12.148735,15.147007,79.828125,0,0
express-zod,express,zod,get,100,4,50,1953.02,27.81,117181,50.7,51,53,54,63,0,0,0,23.00390625,120,18.310333333333332,21.83,33.60933333333333,34.52,12.328959,16.056319,79.57421875,0,0
express-zod,express,zod,get,100,5,50,1953.45,23,117207,50.68,51,53,54,59,0,0,0,23.009375,120,18.209666666666667,21.7,33.181,33.83,12.353535,15.671295,79.39453125,0,0
express-zod,express,zod,get,100,1,5,11606.14,133.28,696309,8.19,8,11,11,25,0,0,0,136.69375,120,83.0565,85.63,35.75266666666666,36.78,15.630335,21.135359,82.45703125,0,0
express-zod,express,zod,get,100,2,5,11692.8,129.82,701541,8.16,8,11,11,26,0,0,0,137.71875,120,82.55183333333333,85.75,36.06816666666667,37.0,15.343615,29.474815,81.6015625,0,0
express-zod,express,zod,get,100,3,5,11671.87,118.82,700296,8.15,8,11,11,22,0,0,0,137.47916666984557,120,83.20066666666666,85.62,35.04216666666667,36.2,15.474687,23.494655,81.60546875,0,0
express-zod,express,zod,get,100,4,5,11388,178.66,683271,8.25,8,11,12,56,0,0,0,134.13697916984557,120,84.3435,88.04,35.476,36.23,15.818751,20.086783,81.8828125,0,0
express-zod,express,zod,get,100,5,5,11624.8,137.55,697410,8.17,8,11,11,35,0,0,0,136.90833333969115,120,83.13566666666667,85.61,34.838166666666666,35.82,15.425535,17.481727,82.46484375,0,0
express-zod,express,zod,post,100,1,50,1973.12,18.73,118387,50.17,50,52,53,58,0,0,0,0.9803466796875,120,17.843333333333334,21.65,33.526833333333336,34.14,11.862015,14.467071,80.671875,0,0
express-zod,express,zod,post,100,2,50,1974.8,15.46,118488,50.12,50,52,53,59,0,0,0,0.9811604881286621,120,17.598833333333335,21.51,34.896166666666666,35.39,11.976703,17.612799,80.66015625,0,0
express-zod,express,zod,post,100,3,50,1974.09,16.47,118445,50.15,50,52,53,63,0,0,0,0.9807779979705811,120,18.3075,22.42,35.1775,35.56,12.091391,15.253503,80.85546875,0,0
express-zod,express,zod,post,100,4,50,1975.39,15.88,118523,50.11,50,52,53,60,0,0,0,0.9814534568786621,120,17.527166666666666,22.58,34.50066666666667,35.18,11.698175,15.179775,79.82421875,0,0
express-zod,express,zod,post,100,5,50,1974.29,15.83,118457,50.13,50,52,53,63,0,0,0,0.9808919334411621,120,17.679,22.88,35.46666666666667,35.88,12.001279,16.261119,80.453125,0,0
express-zod,express,zod,post,100,1,5,13691.47,231.7,821456,6.84,6,10,11,50,0,0,0,6.802278652191162,120,89.93266666666666,93.12,38.36366666666667,39.04,15.359999,18.038783,83.62890625,0,0
express-zod,express,zod,post,100,2,5,13567.07,285.59,814003,6.92,6,11,12,32,0,0,0,6.740690107345581,120,88.50016666666667,93.75,37.7015,38.66,15.654911,22.593535,84.6953125,0,0
express-zod,express,zod,post,100,3,5,13617.2,259.58,817025,6.89,6,10,11,77,0,0,0,6.765755214691162,120,88.46716666666667,92.3,39.10666666666667,39.59,15.556607,19.562495,83.89453125,0,0
express-zod,express,zod,post,100,4,5,13580.27,287.39,814791,6.92,6,11,12,24,0,0,0,6.747200527191162,120,88.18516666666666,91.58,37.6705,37.85,15.728639,24.936447,84.61328125,0,0
express-zod,express,zod,post,100,5,5,13545.2,262.84,812694,6.93,6,11,12,34,0,0,0,6.729752607345581,120,88.4005,91.78,37.948,38.73,15.794175,21.544959,84.2734375,0,0
fastify-plain,fastify,plain,get,100,1,50,1943.1,38.5,116586,50.98,51,54,55,63,0,0,0,22.76484375,120,9.199333333333334,12.81,33.812666666666665,34.7,12.615679,19.152895,81.16015625,0,0
fastify-plain,fastify,plain,get,100,2,50,1949.6,31.21,116976,50.82,51,53,54,59,0,0,0,22.84140625,120,8.959666666666667,12.36,33.579166666666666,34.37,12.320767,17.416191,80.8671875,0,0
fastify-plain,fastify,plain,get,100,3,50,1943.52,40.07,116611,50.98,51,54,55,60,0,0,0,22.769010419845582,120,9.171166666666666,12.98,34.09766666666667,35.27,12.443647,16.334847,81.296875,0,0
fastify-plain,fastify,plain,get,100,4,50,1955.44,38.36,117326,50.7,51,53,54,61,0,0,0,22.909375,120,8.469166666666666,13.37,34.163833333333336,35.32,12.189695,17.285119,81.125,0,0
fastify-plain,fastify,plain,get,100,5,50,1957.67,36.72,117460,50.62,50,53,54,59,0,0,0,22.934895839691162,120,8.587333333333333,11.64,33.76166666666666,34.56,11.845631,15.368191,81.08984375,0,0
fastify-plain,fastify,plain,get,100,1,5,14833.74,432.07,889997,6.48,6,8,10,18,0,0,0,173.775,120,47.983333333333334,51.39,34.26441666666667,35.23,12.951551,17.350655,81.40625,0,0
fastify-plain,fastify,plain,get,100,2,5,14973.2,301.67,898353,6.45,6,8,9,14,0,0,0,175.41041666984557,120,48.553,51.29,34.2355,35.22,13.148159,16.097279,81.3125,0,0
fastify-plain,fastify,plain,get,100,3,5,14925.47,166.37,895489,6.42,6,8,9,17,0,0,0,174.85416666984557,120,49.53066666666667,51.45,34.254,35.07,13.213695,15.335423,81.25,0,0
fastify-plain,fastify,plain,get,100,4,5,15017.34,272.05,900985,6.43,6,8,9,16,0,0,0,175.92708333969117,120,48.461166666666664,51.25,34.039,35.01,13.475839,16.269311,81.44140625,0,0
fastify-plain,fastify,plain,get,100,5,5,14948.8,186.98,896890,6.45,6,8,9,18,0,0,0,175.12291666984558,120,48.72933333333334,51.37,34.2005,34.94,13.131775,16.891903,81.171875,0,0
fastify-plain,fastify,plain,post,100,1,50,1967.47,37.43,118048,50.31,50,52,53,59,0,0,0,0.853776044845581,120,7.969,11.99,35.9185,36.5,11.632639,15.458303,82.3359375,0,0
fastify-plain,fastify,plain,post,100,2,50,1965.55,35.32,117933,50.36,50,52,54,57,0,0,0,0.8529459667205811,120,7.772,11.72,35.047,35.47,11.206655,15.048703,82.50390625,0,0
fastify-plain,fastify,plain,post,100,3,50,1965.25,35.3,117915,50.39,50,52,54,57,0,0,0,0.852775068283081,120,7.776666666666666,12.43,34.81933333333333,35.56,11.493375,14.508031,82.24609375,0,0
fastify-plain,fastify,plain,post,100,4,50,1967.94,37.92,118076,50.32,50,52,53,58,0,0,0,0.853955078125,120,8.073833333333333,12.75,35.156666666666666,35.54,11.632639,13.377535,82.234375,0,0
fastify-plain,fastify,plain,post,100,5,50,1969.09,37.66,118145,50.28,50,52,53,58,0,0,0,0.8544677734375,120,8.173666666666668,12.17,35.55983333333333,35.96,11.599871,14.630911,82.37109375,0,0
fastify-plain,fastify,plain,post,100,1,5,17250.94,172.98,1035040,5.17,5,7,8,17,0,0,0,7.485286464691162,120,36.481833333333334,39.34,36.76916666666666,37.98,12.451839,14.598143,83.32421875,0,0
fastify-plain,fastify,plain,post,100,2,5,17168.27,231.01,1030073,5.2,5,7,8,20,0,0,0,7.449088544845581,120,36.574,40.26,36.20766666666667,37.08,12.378111,16.662527,83.60546875,0,0
fastify-plain,fastify,plain,post,100,3,5,17219.74,183.41,1033103,5.18,5,7,8,17,0,0,0,7.4714192771911625,120,36.37766666666666,40.79,37.91583333333333,38.56,12.582911,15.466495,83.234375,0,0
fastify-plain,fastify,plain,post,100,4,5,17221.07,185.11,1033212,5.18,5,7,8,15,0,0,0,7.472005214691162,120,36.8635,39.47,36.83416666666667,37.91,12.419071,14.483455,83.43359375,0,0
fastify-plain,fastify,plain,post,100,5,5,17222.94,167.35,1033348,5.18,5,7,8,16,0,0,0,7.473177089691162,120,36.47816666666667,39.75,35.9875,37.62,12.263423,16.023551,83.0703125,0,0
fastify-schema,fastify,schema,get,100,1,50,1919.54,44.78,115172,51.59,51,55,56,61,0,0,0,22.4890625,120,12.471333333333334,16.72,34.894666666666666,35.67,13.795327,18.366463,81.8984375,0,0
fastify-schema,fastify,schema,get,100,2,50,1927.14,37.24,115628,51.38,51,54,56,59,0,0,0,22.578125,120,12.654,18.2,35.154833333333336,35.88,13.336575,19.808255,82.2265625,0,0
fastify-schema,fastify,schema,get,100,3,50,1933.89,34.45,116033,51.2,51,54,55,60,0,0,0,22.657552089691162,120,12.798916666666667,17.15,34.90891666666667,35.57,12.673023,16.252927,81.9921875,0,0
fastify-schema,fastify,schema,get,100,4,50,1928.34,34.69,115700,51.35,51,54,55,60,0,0,0,22.5921875,120,12.676333333333334,17.41,35.15425,35.9,13.025279,16.211967,82.0234375,0,0
fastify-schema,fastify,schema,get,100,5,50,1909.97,47.45,114598,51.86,52,56,57,61,0,0,0,22.37708333969116,120,12.761833333333334,15.98,35.00516666666667,35.9,13.844479,19.185663,81.92578125,0,0
fastify-schema,fastify,schema,get,100,1,5,12452.67,307.09,747157,7.31,7,10,11,22,0,0,0,145.88125,120,61.805,65.45,35.32866666666666,35.99,14.434303,16.293887,82.48828125,0,0
fastify-schema,fastify,schema,get,100,2,5,12442.67,228.86,746518,7.33,7,10,11,23,0,0,0,145.75833333969115,120,62.102000000000004,64.9,35.1605,35.98,14.385151,16.326655,82.31640625,0,0
fastify-schema,fastify,schema,get,100,3,5,12318.14,348.73,739094,7.41,7,10,11,23,0,0,0,144.31666666984557,120,61.98316666666667,67.11,35.074333333333335,35.73,14.630911,18.431999,82.421875,0,0
fastify-schema,fastify,schema,get,100,4,5,12415.74,310.54,744887,7.32,7,10,11,21,0,0,0,145.43541666984558,120,61.471333333333334,65.02,35.42133333333334,36.17,14.409727,17.285119,82.57421875,0,0
fastify-schema,fastify,schema,get,100,5,5,12426.67,244.8,745597,7.31,7,10,11,22,0,0,0,145.57291666984557,120,61.50233333333333,65.38,35.1345,36.12,14.704639,17.268735,82.33203125,0,0
fastify-schema,fastify,schema,post,100,1,50,1968.75,34.66,118125,50.29,50,52,53,58,0,0,0,0.8543131542205811,120,8.343333333333334,12.63,37.861,38.1,11.632639,15.933439,83.59765625,0,0
fastify-schema,fastify,schema,post,100,2,50,1967.32,36.21,118039,50.31,50,52,54,60,0,0,0,0.8537028026580811,120,8.425166666666666,12.52,36.06016666666667,36.89,11.517951,14.499839,83.38671875,0,0
fastify-schema,fastify,schema,post,100,3,50,1966.52,36.27,117991,50.34,50,52,53,61,0,0,0,0.8533447265625,120,8.479166666666666,12.26,35.48916666666667,36.54,11.542527,17.416191,84.0703125,0,0
fastify-schema,fastify,schema,post,100,4,50,1967.9,36.58,118074,50.32,50,52,53,57,0,0,0,0.8539469432830811,120,8.275333333333334,12.99,36.723333333333336,37.06,11.534335,14.524415,83.44921875,0,0
fastify-schema,fastify,schema,post,100,5,50,1971.19,34.3,118271,50.22,50,52,53,57,0,0,0,0.8553873729705811,120,8.466166666666666,12.51,37.0775,37.29,11.550719,15.753215,83.4453125,0,0
fastify-schema,fastify,schema,post,100,1,5,16898.47,129.43,1013895,5.33,5,7,8,16,0,0,0,7.3322265625,120,36.982,41.91,38.779333333333334,39.11,12.492799,15.007743,84.30859375,0,0
fastify-schema,fastify,schema,post,100,2,5,16934.41,185.17,1016065,5.34,5,7,8,28,0,0,0,7.347786464691162,120,37.5455,42.56,37.587666666666664,38.27,12.410879,18.989055,83.890625,0,0
fastify-schema,fastify,schema,post,100,3,5,16910.07,160.81,1014571,5.34,5,7,8,16,0,0,0,7.337174482345581,120,37.199666666666666,41.48,38.020833333333336,38.45,12.312575,14.696447,84.12890625,0,0
fastify-schema,fastify,schema,post,100,4,5,16925,191.78,1015515,5.35,5,7,8,18,0,0,0,7.344270839691162,120,37.5015,41.05,38.17216666666667,38.61,12.476415,17.121279,84.23828125,0,0
fastify-schema,fastify,schema,post,100,5,5,16976.34,207.03,1018563,5.32,5,7,8,17,0,0,0,7.366145839691162,120,37.62833333333334,41.29,38.26716666666667,39.02,12.738559,17.170431,84.125,0,0
